salary_year_avg
157380
94366.5
103392.5
137000
120040
163000
88685
189276
148464
139500
67818
93500
190500
83200
167000
173190
104000
170875
57300
92300
135519
166677
234500
211733
99446
233000
130700
128816
99311.828125
106680.5
80600
185500
91239.203125
36000
90542.5
207500
156596
173125
170575
194500
97151
107000
175955.5
85414.8125
143500
69750
181986
114250
227500
149653
64800
153500
221875
186000
125250
132900
164000
113500
135500
138615
97363
67500
137280
114042.5
277500
167508
134500
175500
136980
124250
124444
120500
209500
107150
156000
64000
83862.5
260775
168500
218700
137290.484375
102800
47515
105306
74850
166419.5
111202
119550
242000
96545
107800
99032.71875
126801.5
68000
92527.5
65500.6640625
58926
82000
242597
108961
133340
126815
159000
170500
31274
235552
305500
77017.5
95500
185714
67900
122422.59375
242500
80454
48722
170000.5
137532.28125
81450
108329
80500
94598.5
52500
193562.5
113792.5
100051
91960
51586
115700
107744
164715
120624
122340
128000
99800
136400
54000
110275
85764
163782
70500
85132.5
133500
121200
105151.5
130098.5
64999.94140625
118606
162000
193500
158025
100500
65250
110635
91800
133850.5
102000
287500
131300
160370
93700
121000
114727.5
81500
79929
122000
90250
145500
94150
450000
124875
197000
167356.5
252844
121500
149508.5
165500
132315
125540
98283
62560
147956.96875
108133
96000
69118.1484375
133141.5
53957
138328
230000
174000
288000
135144.5
62692
163525
58661
115800
116000
95981
106000
99714
149874
88128
44100
113269.5
288500
85332
208500
90200
75368.5
96550
143877
105710
193000
135720
100900
285500
149500
184844.5
212000
191000
112690
152000
126268
109450
105515
95750
137536.3125
59785
122600
181640
74000
243500
41620.80078125
174350
30750
52000
83855
106150
314000
141420
119000
152433.5
95200
119009
127550
151500
148910
255000
214379.5
118000
51862.75
229410
235000
88500
98275.5
151840
47500
30594
117000
102150
234000
80025
203625
211255
82908
157000
133900
132925.5
96100
65000.1328125
137112.5
123500
142430
130050
87705
110130
85550
120531
475000
149029.015625
100700
144820
136875
108776
181000
122470.5
72525
200500
75465
79415.5
60608.5
76520
51068
118140
76007
56500
281450.5
199000
132367
257000
175375
181900
95274
186500
48548
137491.125
163500
98850
161975
114586.5
149946.5
106250
143000
65350
119200
110150
109350
93670
78503.8828125
89547.5
183000
57140
60568
132128.1875
108560
111800
340000
71280
252500
135600
86611
74050
53338
125500
80718
123378
81350
137150
187663
221000
184500
113000
55500
126300
199680
88300
105750
131500
84500
149287.5
188675
111000
217500
132000
153034
100525.5
55806
76750
64600
64050
77000
88000
94549.5
112600.984375
76512.5
85450
269000
65752.5
113769.5
135419.71875
275000
122550
307710
84200
87900
63991
125931
327330
68900
162080
120259
96300
88512.5
233520
131635
75067.5
93450
86450
60734
113900
117713
125853
237500
88828
218500
262500
123187.5
290000
117302
129373
30000
81938
123450
74500
74800
201500
144500
143503
153286
270000
112450
122560
110650
88791
72272
57000
140062.5
92000
87503.71875
90132
169322
253000
142200
48061.5
147525
71999.9765625
53620
189162.5
137940
87950
129500
223774.5
131456.75
73000
72870
177820
93000
236500
128682
41000
125557.5
140629.203125
74495.5
63651
105700
211511
170375.796875
107100
67000
161875
227630
180675
115750
61500
75890.5
158559
97739
139000
100774.5
100110
152221.5
140500
94450
177495
84519
131193
108800
91846.5
96056.1640625
105000.625
190950
96928
113150
73500
116682.5
58017
127900
169311
117325
112724.171875
164746
254500
219500
164091
137610
117606
84620
75566
960000
114184
60500
100400
35000
139395
99486
77884
112100
111420
171500
101000
144825
136500
138640
54025.515625
134775
119257
400000
58400
159500
159264
76650
257500
64821.5
77265
207000
87000
254000
75738.8359375
97200
135519.796875
111050
169500
75795
103369.671875
128464
112104.5
82830
86293
91950
103328.53125
103781
132662
220832
48500
83500
267500
120900
116835
213000
84555
123064
85995
197500
124497
187625
129465
75550
164628
106380
272500
236000
228000
131513
134984
50500
213500
172015
63450
115400
56745
75800
29900
248260
111456
111608.5
87400
73592
100694
111116
76350
228222
81650
105282
178458
206000
73782.5
131610
137320.3125
162355
111365
158857.5
195249.5
214000
210925
71850
129750
178000
222589
49896
121162.5
46798.5
87472
99762
61875
142000
220500
132150
77446
131600
47370
174667.5
44418.5
77981
98750
121680
119037.5
85500
95005
159640
216000
70200
168000
200935.5
181925
82926.171875
98522.5
61464
48982
94700
140998
167640
192400
106358
75907
96725
52775
146897
181177.5
97735.5
119475
164497.5
117128
87600
107000.5
83793
66000
86000
57600
103000
274500
90300
91250
110090
79930
115495
61250
155485.5
54233
119282
63647.1328125
88708
121600
141951.5
105500
109300
134437.5
106256.8984375
121840
188602.5
142052
65800
150500
174620
110500
301000
41500
179000
146361
128829.625
73639
95900
106479
86157.5
83950
216500
169805.5
106492.5
71500
163963.078125
229000
70103
85800
191900
128414.03125
255829.5
115266.671875
108150
205328.5
100300
209000
161952
134749
92671.25
196600
98361.75
102241.234375
131867
150890
135650.5
133600
140122
126550
183320
101768
47750
221665
94199
97537.5234375
112200
142225
79559.0390625
166500
148507
123225
126650
174375
237000
39250
67530
116500
107665
62000
194000
65037.5
99179.5
91750
127794.5
113221
78582.9921875
145900.59375
110900
143310.59375
64500
349500
68363.203125
285000
308000
133285
109750
177000
43030
114871.5
84150
80811.5
109000
320000
58300
112025
58448
148138.5
126540
207560
74100
167186.5
142428
142809
202943
80811
102905.5
101540
87310.0546875
66749.84375
79000
99350
81641
51082.80078125
82923
102035.5
176775.5
180125
106983.5
198110
78010
76559
107730
86400
38750
99049.484375
73600
110300
259711
271500
217550
241000
141235
110890
125690.8671875
148750
128419.5
124179
130250
120564
125930
171620
99915
112250
95680
118169
84692
94895
118500
105050
152580
98325
42500
68773
83905.5
201685
119400
550000
163758
93411
77584
53000
106759
195500
154842
252844.5
337500
66500
131100
193875
129588.53125
142550
103500
98250
85375
112350
72208.5
85215
119909.5
87307.5
107407.953125
46238.3984375
55704.73828125
82735
72750
159133
196800
244500
100200
35360
40000
165450
146620
84541.59375
45750
95287.5
138750
88694
58568
241500
68350
87855
117800
70668.5
113450
120233.1875
171875
89146.5
121873
121777.5
128625
192189
82430
109100
49168.5
196500
71600
70180.796875
118831.3828125
89300
100783
110290
139539.5
91509.6015625
39000
81552
78500
109430
66250
46500
112434
232000
87809.8046875
86940
125350
131971
140904.5
158938
109823.546875
161000
126100
167755
61000
65106
74315
118965
134300
212339
334720
210123
222000
69900
78592
98901.5
113760
92219.3125
113977.5
70800
69591
179400
116100
117782.5
115598
147730.59375
102096
268500
214500
145513.453125
221500
200066.5
158175
128200
66600
159331
112550
47608.96875
162500.5
69500
83000
162623.5
56381
176000
105900
112661
79350
171850
137825
89315.203125
84859.5
525000
104893.5
90931
189297
94001
104500
129700
185710
117891
50325.03515625
56000
75500
171067
94068.5
79060.5
82150
129000
125593
55330
89978.5
88900
81167
125785
193499
124216
98910.078125
145877.5
172475.5
131900
67100.5
153000
83440
56302
117390
84305
120464
102079.8984375
126452
25000
58500
53416.5
77685.5
110296.6796875
87204.78125
78950
87771.5
89019
107494.40625
119268
390000
171430
33488.5
120367
60249
110551.328125
236040
88602.5
76783
124505
43000
230625
167409
164055
99163
151782
176625
91000
119175
105138
94710
151650
149292
59998
116750
202055
110499
156853
150329
218000
174120
173293.5
115653.984375
104440
45530
160831
97227
134550
37500
51059
65725.796875
55080
210267
173775
83897
152700
128453.5
82058
106830
148040
101804.5
68590.5
124640
99955
79050
89824.796875
114669.5
176273.5
97930
71750
201669
175875
182325
84700
134132.5
128356
114903.7265625
236666.5
175547
180560
105475
139860
54375.23046875
119908
102030
77850
99237
84668
126250
141303
111205
215500
128295.0625
99400
79928.40625
279000
245500
61313.82421875
74235
100250
243000
247500
88009.5
99900
189309
58000
83081.5
81953
81900
169833.5
193904.5
73453
62004
104750
88200
105150
79560
78517
54165
94400
90753.5
182375
144850
83679
140359
196000
65769
127484.203125
117100
42000
126825
176842
99500
160845.5
284000
66750
130133.578125
112502
115500
39551.19921875
46000
76716
101737
106080
49801
108281
92750
204500
85750
44720
259000
115575
98529.578125
118807.5
127004
650000
68328.546875
136950
139526
109338.640625
251000
28000
45360
65500
308500
274000
117407.5
100740
154223.5
71000
78000
129478.5
61750
87051.5
123750
64105
118650
64698.3984375
95150
76590
146384.5
92924
99250
153337.59375
87555
79450
110941.5
64998
62536
119250
86093.7578125
80158.28125
94837.5
158697
235847
50273.5
153992.5
74547.203125
121194.546875
67897
54207.5
219225
118750
124050
88365.03125
104411.9296875
88480
95400
78740
270018
166600
129326
74977
104770
55427.0546875
115150
53500
93854
101001.5
69107
258000
94342.5
16500
96400
106700
160542.5
144411
168274.5
187000
141925
115735
63549.5
123340
74395
54500
73750
167760
166941.5
83919
132884
164791.5
171121
148238.5
118850
56772
113050
81047
60700
113257.5
94366.75
87761
125654.5
49566.5
55602
52366.3984375
55700
85205
167375
126850
78369
117030
145250
80080
75900
131650
56212.5
97086.5
95847.5
73631
38000
104830
135233.34375
129480
92153
86870.5
125115
116138.875
129503.5
110924.5
142025
59192.5
113800
147840.5
121115
99764
284016
51625
87120
98450
119600
140010
106562.5
152669
99280
122800
109149
70234
81325.5
129833
111228.15625
133137
46696
119150
224000
70290
122687
81807.5
106300
187536
123437
183046
108750
181425
56814
93100
77169
83908.5
150423.578125
86150
152625
48938.390625
41446.5
121560
52100
96103
64350
53105
100728.578125
97400
142088.5
134040
111495
310270
265119
122448
144234
73570.5
73404.5
93223
119080
131890
56572
67650
190063
135180
310000
115760
142397
76892
119040
76500
84850
49546
89150
128195
103510
93425
117550
118425
86732.5
160500
68067.078125
114062.5
124638.40625
229782
80258
111355.921875
169575
134995
87450
99790
130800
273555
73645.5
104166.3984375
73079
42360
160136.5
95274.96875
120390
130449.5
141558.5
135930.5
115621.6953125
66661
123848.5
132166
280000
40560
47347.5390625
204381
111528
117823.5
27000
58000.5
99705
61200
118080
129600
97336
136656
153007.5
69200
92036.234375
40500
119459.5
108216.5
144880.5
183500
78294
51221.23046875
73100
60924.0703125
53357
148290
232375
72549.6171875
81600
111098.5
87250
74368.5
109008
56030
77027.5
57768.6015625
141341.5
61022
89076
109164
85166
81682
154750
127390
108360
141511
302880
114070
119523
180375
95312
64957
65085
110664
82350.5
221568
181022.5
229500
95329
226500
282500
112996
157375
212350.5
222132
123117
128909.125
101950
140875
361000
89111.75
81400
50394.5
101250
117414
65049
72037
77240
184839.453125
230500
206800
119608.5
56250
136250
71678
140452
98400
177699
48598.5
136384.5
74750
55267.421875
130247.375
130316
92433
138100
103188
92058
58800
155979.234375
113550
63464
60736
107700
128349.5
137388.5
67431
84920
216972
101421
129671
61353
267000
151136.5
88516.5
232423
78458.046875
206575
54907
95592
85152
119792.5
71533
37107.19921875
92539
119562.5
57593.75
115564.5
136793
100182.5
103600
68944
198785.5
57058
49350
101750
74712
169413
108286.5
64033
103829.078125
59480
201000
166003.5
105550
107590.9375
176550
99300
77490
78325
186675
66589
101462
189500
69781.53125
130300
108900
85310
118915
111609
92050
55668
187875
67917.5
105968
71402
61650
72100
101260
32500
101116
81705
51500
131550
68825
104300
87200
137142
94157
78295.5
37499.5
49750
84069
90425.609375
119300
100430
127100
119328.5
134415
77599.9609375
67070
79225
147285
83850
199790
115442.5
88250
99358
116604
83298
74995
75782
66255.671875
141400
111027
126352.5
89212.5
103049.5
152299
110798
96850
103477
387460
170218.75
93943.203125
158135
114956.5
63594
92187
136849
215642.5
115791.5
120739
183310
149602
120828
76579
47275.5
126010
97314.5
102482
85395.875
111329.5
125320
162060
123245
57272.5
79950
92650
82005.5
99876.2734375
156246
73696
98172
121400
70842.9609375
53032.421875
81775.859375
61266.3984375
85240
173550
111045
112143.5
49440.3515625
52200
55812.2734375
72144.015625
87027.5
84683
97427.5
93049.5
63211
87750
122934
125253
150630
181950
103504.34375
142501
184875
101821.5
111030
86962
64040
140882.5
165735.03125
58320
114516
95850
71250
109107
193830
101603
245145
75250
95298.5
42700
94034.5
129982
69434
165318
40567.6171875
133250
107250
123150
147787.5
131475.5
84410
102860.671875
145289
140152.5
211475
104688.140625
106680
32000
123060
156107
138775
70469.5
37250
51336.75
66455.5
105208.5
214807.5
62610
101270
77338.5
106877.09375
213158.78125
210500
114207.96875
93550
170180
62400
87526
131750
122772
66661.5
210389.5
109120
78841
134840
124702.53125
31500
215049
150287.5
169339
126339.5
137533.703125
96230.5
119569.5
89396.5
165880
93027
146126
90490
137875
118222
121064
88255
123692.5
108400
98950
106439.5
68500
110240.109375
123983.5
118300
86375
103200
260500
222500
90379
77200
167237.5
144540
98900
50388
124900
96138
190600
215323
75216
94300
79900
75318.5
58818.5
138937.5
117160
67844
40307.5
62678
75296
70087
136369.5
222093.5
178200.09375
206997
166075
112400
99746.90625
219545
182543.5
113896
70253.5
231920
199675
203530.078125
80190
83789
62859
127503.6953125
50289.1796875
145257
76842
108200
150762
116416.5
113775
100703
173124
122165.5
76710.5
88393.5
59400
69979
90940
101348
15000
89879
110930.0390625
108117.8671875
79840
186960
227000
235375
95550
155526.5
89118
39500
155125
148675
184878
307500
117967.1953125
90612.6015625
34288.57421875
108709
114624
150300
118190
52900
173754.5
80903
156650
126500
76000
62750
87194.5
83400
49386
99080
86373.46875
76364.5
110424.9375
138594
81700
77700
93950
109792.5
98650
127125
132410
150575
100379.765625
161250
160060.234375
137650
52218.5
68655.5
68375.5
129875
145570
90500
58250.640625
63575
102400
117784
138450
61169
103127.5
26444
102096.703125
81200
115560
81810
69114.5
80979
101279
53222
97775
168018.5
113975
230400.5
83105
39531
114950
146671.5
107550
190960
463500
48750
133400
97277.4921875
129688
107030
74726
100363.625
149354
78900
95351
53750
123050
63579
24000
59009.6015625
106200
65954
102450
131085
92659.5
69963.5
174040
260000
85721.5
84039
169686
118205
32400
75600
200256
88750
313000
103550
93661.5
93045
69002
132080
49725
98178.3125
161335
149071
83750
37860
63977
149637.5
161160
85765
231657.296875
72450
78300
70700
33500
66053
69104.5859375
585000
890000
100450
69415
88535
103529
104087
122945.5
101349.5
71239
76747.5
64272
89796
97800
115150.5
48790
79019
160011
129188.796875
53380
59500
149275
106926.5
83320.859375
160281
71647
83243
112850
92470
39977.6015625
77334.90625
77738
109874.734375
58157.5
95260
122220
20000
83002.3828125
140350
86300
45886
127256.0625
48107
253500
84725.5
113458
73128.84375
120576.5
119290
235618.578125
145476
57550
132798.78125
80256.796875
92915.5
64272.5
136735
115807
180190
336500
82076
204584.5
207125
66300
62623
102926
86204.5
143800
122769
161732
153113
53967
62653.5
97600
116369
205655
112525
178426.5
121065
77150
76100
158950
75540
130750
66444.5
90000.5
98038
80400
182245
114150
136125
143304
111547.5
23496
137110
87917.5
281070
133468
85050
137458
54423.203125
120592.5
191500
199837.5
82250
74049
103472
85218.5
101840
44000
68497
150747.5
125814
107025
121550
135356
94871.5
93438
101100
80250
100822.1875
70400
120151
115775
129934.078125
139322
66163
112800
100750
84809.28125
92800
84271.9296875
110808.953125
52609.2109375
107789.5
181765
145188
107212
48600
108100
153450
67795
92088
64890
66756
84157
116512.265625
76832.5
109844
120307
89952
54540
100696.8125
77660.5
98125
94556.796875
51800
126504.5
167530
145556.5
87350
110025
97281
80828.5
146380
82759
74699.953125
68122.6015625
97070.5
163609
267875
42120
58515
65300.00390625
110400
102250
51232
63750
136100
196125
104900
212625
104106.5
94750
119238.34375
94111
124200
62499.5
74350
80679.6640625
50282
125000.4375
64395.203125
198875
91100
65062.3984375
77400
101550
69570
101140.953125
105075.5
110200
105250
102065
94367
107825.5
65260
137438
90465
199641
82051.5
81046.5
153920.5
77800
213172.5
98856
108678
66169
102425
192728
70100
123249.5
98862
81550
44408.5
104903
75725
66058
94473.5
74801.5
80740
46103
105600
109696
149120
99223.5
141241
106661.5
75565
72960
90792
49500
82750
77300
63321.5
128832.984375
143400.5
126519.5
62654
68700
157370
99750
239080
103330
98445
67043
135359.34375
129050
61900
82512.1484375
137295
124180
113949
114805
125459.5
155183.5
97216
56859
269500
107200
124087
95376.671875
139900
105630.5
90480
71002
77960
147090.5
56312.7421875
69001.921875
83283
51150
89250
66029.5
63412
165508
66746.03125
25920
77250
75874
140250.5
118350
101808
90460.109375
95303.5
186928
77350
89777
73481
93020
65415
53929.0859375
81383.5
72940
207451.5
111983.5
110860
108700
121025
65684
158445
57181
78040
92238.5
166102
51962
80450
119900
60841
90601
80230
104238
135938.5
161840
95326
106829.5
87020
115697.5
106100
85508
105130
122538
128452.5
73250
70600
86902
118162
103350
51362.640625
72112
84950
93712.5
77635.5
115011.5
145888.5
103842.5
96450
99288.140625
112650
101034
90950
100025
73264
92850
114998
32516
92305.0625
139246.5
203500
151521.5
309152
217000
70346
136507.921875
168960
97750
74781
111115.5
82473
210360
144435.234375
112040.5
73840
62220.5
113058.5
76939.203125
166100
235040
69950
118225
47858
225000.03125
111450
136323
130103.5
107330
72861
66200
120080
189970.6875
72259
70250
114948
95100
88513.5546875
83900
91239.5
100547.203125
92459.8984375
91700
112660.8984375
87006.375
114183.5
103719
86521
64140
90900
82315.75
102754.5
88082.75
120200
108285
139815.984375
132950
132612
79123.6875
81194.75
75833
190877
109735
72883
109600
106800
129501.5
173280
93928.5
93070
105120
192894.03125
34769
119875
70641.34375
69200.890625
95218.109375
128317.3671875
107514.5
115785
169347.5
105375
55273
84479
164385
80873
101873.5
114261
93455.5
100420.25
93171
69581
62500.1953125
125333.5
69400
119435
43031
43656
139964
107937
69018
127750
160515
59216
76839
88437.5
53887.5
86800
126765
103700
49951.19921875
67194.3984375
153735
219000
348000
72504
83800
98719
93617
118050
135125
89830
97517.5
95553.375
